player_id,club_id,season,mins,player_wins,player_losses,player_draws,team_gf,team_ga,goals,assists,yellows,reds,club_wins,club_draws,club_losses,club_gf,club_ga
5825,1390,2016,2595,14,18,4,55,74,16,1,4,0,14,5,19,55,76
99235,1390,2016,238,3,7,1,13,27,0,0,0,0,14,5,19,55,76
101922,1390,2016,2553,12,13,4,41,57,1,1,7,0,14,5,19,55,76
84467,1390,2016,1802,9,10,2,34,33,0,0,0,0,14,5,19,55,76
167796,1390,2016,339,3,5,1,12,17,0,0,1,0,14,5,19,55,76
56703,1390,2016,2172,12,16,3,45,69,1,1,6,0,14,5,19,55,76
163062,1390,2016,309,2,3,0,6,10,0,0,3,0,14,5,19,55,76
79242,1390,2016,270,1,1,1,4,7,0,0,1,0,14,5,19,55,76
83877,1390,2016,1163,7,11,2,29,40,7,2,4,0,14,5,19,55,76
98888,1390,2016,1304,6,9,3,26,35,3,1,5,0,14,5,19,55,76
396681,1390,2016,10,1,0,0,2,1,0,0,0,0,14,5,19,55,76
190634,1390,2016,8,0,1,0,1,3,0,0,0,0,14,5,19,55,76
22598,1390,2016,349,5,4,2,18,20,0,0,5,0,14,5,19,55,76
43411,1390,2016,1,1,0,0,4,0,0,0,0,0,14,5,19,55,76
102745,1390,2016,1691,7,10,2,22,36,0,0,5,0,14,5,19,55,76
62415,1390,2016,2140,11,12,3,41,51,0,6,5,0,14,5,19,55,76
55801,1390,2016,2341,13,16,5,52,68,7,4,5,0,14,5,19,55,76
235931,1390,2016,245,3,1,1,12,6,0,0,2,0,14,5,19,55,76
164091,1390,2016,769,3,8,1,17,33,1,0,2,0,14,5,19,55,76
255942,1390,2016,1911,11,15,2,40,54,0,1,11,0,14,5,19,55,76
46060,1390,2016,462,3,6,1,12,26,3,0,1,0,14,5,19,55,76
92141,1390,2016,35,0,2,1,2,8,0,0,0,0,14,5,19,55,76
171399,1390,2016,2175,11,12,3,43,48,0,1,3,0,14,5,19,55,76
19136,1390,2016,1257,4,9,2,18,38,0,0,1,1,14,5,19,55,76
29962,1390,2016,1193,4,10,4,18,37,2,0,4,1,14,5,19,55,76
71019,1390,2016,831,6,5,4,27,23,0,1,1,0,14,5,19,55,76
265077,1390,2016,90,1,0,0,2,1,0,0,0,0,14,5,19,55,76
52136,1390,2016,1437,6,10,4,25,40,2,5,6,0,14,5,19,55,76
7109,506,2016,1529,19,3,1,45,13,0,0,2,0,29,4,5,77,27
256339,506,2016,90,1,0,0,2,1,0,0,0,0,29,4,5,77,27
5023,506,2016,2655,22,5,3,56,24,0,0,0,0,29,4,5,77,27
308279,506,2016,4,1,0,0,4,0,0,0,0,0,29,4,5,77,27
63531,506,2016,1470,14,2,2,37,12,0,2,2,0,29,4,5,77,27
79960,506,2016,2309,20,4,3,53,20,3,4,5,0,29,4,5,77,27
364135,506,2016,18,2,1,0,6,3,1,0,0,0,29,4,5,77,27
2865,506,2016,1869,20,3,3,50,20,1,2,6,0,29,4,5,77,27
167859,506,2016,1034,16,4,1,44,17,0,1,5,0,29,4,5,77,27
91970,506,2016,2098,22,4,4,58,22,2,6,7,0,29,4,5,77,27
52897,506,2016,722,8,2,0,22,9,1,0,3,0,29,4,5,77,27
34572,506,2016,2485,25,5,4,66,25,7,3,5,0,29,4,5,77,27
39983,506,2016,2405,20,5,4,57,24,3,0,4,0,29,4,5,77,27
170934,506,2016,901,16,1,2,44,13,1,0,1,0,29,4,5,77,27
206050,506,2016,2153,23,4,4,61,20,11,7,2,0,29,4,5,77,27
162959,506,2016,1078,14,1,0,30,6,2,0,3,0,29,4,5,77,27
111819,506,2016,675,7,0,1,23,2,0,0,0,0,29,4,5,77,27
205940,506,2016,448,11,2,1,29,8,0,0,1,0,29,4,5,77,27
15951,506,2016,1362,14,3,2,36,15,2,2,5,0,29,4,5,77,27
29260,506,2016,1637,16,2,3,43,14,2,1,4,0,29,4,5,77,27
5285,506,2016,1122,12,2,3,39,17,1,0,3,0,29,4,5,77,27
29401,506,2016,2551,23,4,4,61,22,5,3,2,0,29,4,5,77,27
39153,506,2016,2967,29,5,4,77,27,24,3,1,0,29,4,5,77,27
8538,13,2016,450,8,2,2,28,9,1,0,2,0,23,9,6,70,27
107010,13,2016,2727,20,6,6,62,24,1,1,7,0,23,9,6,70,27
16635,13,2016,1978,14,4,5,41,18,0,2,2,0,23,9,6,70,27
266807,13,2016,1213,18,6,7,61,25,4,8,6,0,23,9,6,70,27
281963,13,2016,1253,13,1,1,36,10,0,0,2,0,23,9,6,70,27
7767,13,2016,1418,18,5,8,58,22,8,5,3,0,23,9,6,70,27
22969,13,2016,2896,20,6,8,61,27,0,0,9,0,23,9,6,70,27
54928,13,2016,2706,17,6,8,49,22,3,1,12,0,23,9,6,70,27
39151,13,2016,144,2,0,1,6,0,0,0,0,0,23,9,6,70,27
125781,13,2016,3067,22,6,8,66,26,16,8,3,0,23,9,6,70,27
250845,13,2016,1012,10,1,6,25,6,0,0,5,0,23,9,6,70,27
230784,13,2016,629,11,1,4,31,8,1,2,5,0,23,9,6,70,27
27389,13,2016,1717,17,6,8,59,26,12,5,0,0,23,9,6,70,27
21725,13,2016,3009,20,5,9,63,23,3,6,5,0,23,9,6,70,27
74229,13,2016,3172,21,6,9,63,25,4,8,8,0,23,9,6,70,27
76061,13,2016,923,10,1,3,29,9,0,0,1,0,23,9,6,70,27
26065,13,2016,769,6,1,2,15,8,0,0,0,0,23,9,6,70,27
121483,13,2016,2651,17,6,7,55,22,0,0,1,0,23,9,6,70,27
140776,13,2016,2269,20,6,9,61,27,10,4,5,0,23,9,6,70,27
148928,13,2016,2543,20,5,8,58,24,4,3,8,0,23,9,6,70,27
10003,1003,2016,2430,7,14,6,30,45,1,0,3,0,12,8,18,48,63
157506,1003,2016,1137,7,10,2,21,30,0,0,0,0,12,8,18,48,63
73522,1003,2016,1,1,0,0,4,2,0,0,0,0,12,8,18,48,63
16911,1003,2016,2667,10,13,7,35,48,0,0,1,0,12,8,18,48,63
214056,1003,2016,1666,7,12,5,32,44,1,1,3,0,12,8,18,48,63
21327,1003,2016,753,3,5,1,15,16,0,0,0,0,12,8,18,48,63
73491,1003,2016,2467,11,14,4,36,45,1,1,6,0,12,8,18,48,63
16947,1003,2016,90,0,1,0,0,2,0,0,0,0,12,8,18,48,63
37442,1003,2016,2990,12,15,8,46,55,0,2,12,0,12,8,18,48,63
62945,1003,2016,2005,7,12,4,24,32,1,1,4,0,12,8,18,48,63
197838,1003,2016,2809,11,17,7,47,61,13,5,2,1,12,8,18,48,63
54890,1003,2016,435,3,7,6,14,22,1,0,0,0,12,8,18,48,63
316125,1003,2016,696,4,6,2,16,25,1,0,2,0,12,8,18,48,63
499604,1003,2016,23,1,1,0,3,5,0,0,0,0,12,8,18,48,63
6636,1003,2016,3103,12,16,8,46,57,2,4,10,0,12,8,18,48,63
171424,1003,2016,2834,12,16,8,48,57,6,3,4,0,12,8,18,48,63
274839,1003,2016,1522,7,8,2,22,28,2,1,0,0,12,8,18,48,63
292417,1003,2016,1037,9,15,6,40,51,1,3,2,0,12,8,18,48,63
61560,1003,2016,2424,10,15,8,41,55,2,6,5,0,12,8,18,48,63
111051,1003,2016,271,0,2,2,0,6,0,0,1,0,12,8,18,48,63
13573,989,2016,2940,12,14,8,50,59,0,1,4,1,12,10,16,55,67
123682,989,2016,1367,6,9,5,28,36,6,0,0,0,12,10,16,55,67
61841,989,2016,3099,11,15,10,51,61,1,5,6,0,12,10,16,55,67
61819,989,2016,3060,11,13,10,47,53,4,3,1,0,12,10,16,55,67
146795,989,2016,1767,7,12,9,41,51,3,5,3,0,12,10,16,55,67
291422,989,2016,265,4,5,2,17,20,0,0,0,0,12,10,16,55,67
15220,989,2016,3150,11,15,9,52,63,0,0,2,0,12,10,16,55,67
87672,989,2016,1475,9,7,5,36,36,7,5,1,0,12,10,16,55,67
249089,989,2016,431,3,2,1,10,10,0,1,1,0,12,10,16,55,67
29975,989,2016,1802,5,10,7,29,39,0,2,3,0,12,10,16,55,67
175745,989,2016,272,0,4,1,7,17,0,0,1,0,12,10,16,55,67
293450,989,2016,12,0,0,1,1,1,0,0,0,0,12,10,16,55,67
177476,989,2016,831,6,4,2,24,20,3,1,1,0,12,10,16,55,67
4233,989,2016,180,1,1,0,2,3,0,0,1,0,12,10,16,55,67
90836,989,2016,3420,12,16,10,55,67,2,1,5,0,12,10,16,55,67
55742,989,2016,2960,11,16,8,50,64,1,4,13,0,12,10,16,55,67
253677,989,2016,506,1,4,2,9,16,0,0,0,0,12,10,16,55,67
44983,989,2016,1357,11,9,7,44,41,2,0,6,0,12,10,16,55,67
35413,989,2016,57,0,2,1,2,5,0,1,0,0,12,10,16,55,67
195652,989,2016,1058,6,12,7,34,49,0,0,0,0,12,10,16,55,67
111073,989,2016,90,0,0,1,1,1,0,0,0,0,12,10,16,55,67
36939,989,2016,1332,7,8,6,31,37,2,2,1,0,12,10,16,55,67
16408,410,2016,2959,11,15,7,38,46,0,0,3,0,12,9,17,47,56
73794,410,2016,3154,12,17,9,47,56,10,4,3,0,12,9,17,47,56
32816,410,2016,3204,11,16,9,43,51,2,0,9,1,12,9,17,47,56
255744,410,2016,1783,9,8,4,29,24,0,2,3,0,12,9,17,47,56
255901,410,2016,2357,11,14,9,41,47,4,3,7,1,12,9,17,47,56
17127,410,2016,2812,10,14,8,37,43,1,1,9,0,12,9,17,47,56
86793,410,2016,1013,8,3,3,26,22,1,0,3,0,12,9,17,47,56
319160,410,2016,1902,8,14,7,37,47,5,4,6,0,12,9,17,47,56
22673,410,2016,1990,12,10,6,39,39,0,3,10,0,12,9,17,47,56
73786,410,2016,180,1,1,0,2,2,0,0,1,0,12,9,17,47,56
108484,410,2016,2030,11,11,7,41,45,0,3,2,0,12,9,17,47,56
238993,410,2016,461,2,2,2,12,11,0,0,0,0,12,9,17,47,56
168989,410,2016,2491,11,11,6,40,42,0,4,2,0,12,9,17,47,56
19636,410,2016,342,2,4,1,9,10,0,0,1,0,12,9,17,47,56
62713,410,2016,542,4,10,6,20,32,0,0,0,0,12,9,17,47,56
182893,410,2016,1824,7,10,5,25,28,5,1,3,0,12,9,17,47,56
288499,410,2016,55,0,3,2,2,5,0,0,0,0,12,9,17,47,56
73926,410,2016,329,1,3,1,3,5,0,0,2,0,12,9,17,47,56
6033,410,2016,11,0,1,0,0,4,0,0,0,0,12,9,17,47,56
29316,410,2016,2500,11,15,7,42,46,12,2,3,0,12,9,17,47,56
316111,410,2016,241,0,2,2,4,8,1,0,1,0,12,9,17,47,56
18940,995,2016,1980,6,10,6,20,34,0,0,0,0,14,9,15,40,54
210363,995,2016,1182,7,8,6,21,32,4,4,1,0,14,9,15,40,54
215977,995,2016,1925,10,12,7,34,45,2,2,5,1,14,9,15,40,54
228999,995,2016,16,1,1,0,1,1,0,0,0,0,14,9,15,40,54
247300,995,2016,250,0,1,2,1,4,0,0,1,0,14,9,15,40,54
140126,995,2016,47,0,4,1,2,9,0,0,0,0,14,9,15,40,54
52246,995,2016,157,0,2,0,0,2,0,0,0,0,14,9,15,40,54
66398,995,2016,167,4,2,2,9,12,0,0,0,0,14,9,15,40,54
190780,995,2016,2567,13,12,9,38,50,12,4,6,0,14,9,15,40,54
55237,995,2016,1405,8,7,5,17,23,0,0,10,0,14,9,15,40,54
332889,995,2016,2163,12,11,8,37,42,2,1,1,0,14,9,15,40,54
127188,995,2016,1440,8,5,3,20,20,0,0,1,0,14,9,15,40,54
329145,995,2016,2952,14,13,7,38,48,2,0,8,0,14,9,15,40,54
181382,995,2016,370,6,4,2,12,16,0,0,1,0,14,9,15,40,54
183031,995,2016,2495,11,10,7,33,39,0,0,7,0,14,9,15,40,54
372711,995,2016,2184,10,13,7,26,40,1,1,4,1,14,9,15,40,54
227240,995,2016,1219,10,8,5,27,33,1,4,2,0,14,9,15,40,54
51040,995,2016,696,4,9,4,14,29,0,2,2,0,14,9,15,40,54
22093,800,2016,692,1,8,1,14,27,0,0,1,0,21,9,8,62,41
197471,800,2016,2350,17,10,4,61,38,2,3,7,0,21,9,8,62,41
76387,800,2016,102,0,2,0,1,5,0,0,3,0,21,9,8,62,41
20005,800,2016,3139,21,8,8,61,40,16,10,6,0,21,9,8,62,41
148252,800,2016,2609,20,5,8,54,31,5,4,5,0,21,9,8,62,41
197473,800,2016,691,10,4,4,30,17,1,0,2,0,21,9,8,62,41
111227,800,2016,2669,18,7,8,54,37,8,4,12,0,21,9,8,62,41
162551,800,2016,11,1,0,0,2,0,0,0,0,0,21,9,8,62,41
33442,800,2016,636,5,3,2,14,10,0,0,1,0,21,9,8,62,41
34198,800,2016,2928,21,6,8,57,29,3,0,9,0,21,9,8,62,41
99232,800,2016,746,11,7,6,39,32,1,1,2,0,21,9,8,62,41
68306,800,2016,435,5,5,3,18,16,0,0,0,0,21,9,8,62,41
22249,800,2016,331,5,2,1,16,10,0,0,2,0,21,9,8,62,41
118689,800,2016,2500,16,7,7,52,34,0,4,3,0,21,9,8,62,41
275303,800,2016,288,3,0,3,13,4,0,1,2,0,21,9,8,62,41
21756,800,2016,10,3,0,0,7,0,0,0,0,0,21,9,8,62,41
199258,800,2016,2625,19,6,9,59,36,5,8,2,0,21,9,8,62,41
294808,800,2016,2223,17,7,6,50,36,6,2,7,1,21,9,8,62,41
72441,800,2016,2720,17,6,9,51,37,0,0,6,0,21,9,8,62,41
199976,800,2016,900,4,4,2,17,18,0,0,1,0,21,9,8,62,41
312735,800,2016,22,0,0,1,1,1,0,0,0,0,21,9,8,62,41
22139,800,2016,618,6,4,0,17,12,0,0,2,0,21,9,8,62,41
6160,800,2016,708,4,9,3,16,29,1,1,5,1,21,9,8,62,41
197470,800,2016,2655,17,4,9,47,27,7,0,5,0,21,9,8,62,41
315853,800,2016,153,1,1,1,3,8,0,0,0,0,21,9,8,62,41
77825,800,2016,2340,15,4,7,44,26,0,0,2,0,21,9,8,62,41
244192,800,2016,360,3,0,1,6,1,0,0,1,0,21,9,8,62,41
22186,6574,2016,852,6,7,1,24,27,0,0,5,0,13,7,18,58,63
35865,6574,2016,3330,13,17,7,55,58,0,0,1,0,13,7,18,58,63
62735,6574,2016,503,5,9,3,26,32,5,0,1,0,13,7,18,58,63
163222,6574,2016,1958,9,15,5,42,50,12,2,0,0,13,7,18,58,63
146743,6574,2016,1111,6,9,0,27,28,1,0,4,0,13,7,18,58,63
7093,6574,2016,1193,6,7,2,28,27,1,0,2,0,13,7,18,58,63
61770,6574,2016,196,0,3,0,4,9,0,0,0,0,13,7,18,58,63
131075,6574,2016,3420,13,18,7,58,63,4,0,2,0,13,7,18,58,63
184894,6574,2016,1329,7,10,4,28,32,1,1,3,0,13,7,18,58,63
40660,6574,2016,1460,10,15,6,46,50,8,0,1,0,13,7,18,58,63
21763,6574,2016,2980,13,15,6,52,54,1,2,12,0,13,7,18,58,63
240244,6574,2016,776,1,5,3,8,13,0,0,0,0,13,7,18,58,63
298975,6574,2016,1546,9,10,3,42,40,0,3,3,0,13,7,18,58,63
165895,6574,2016,2318,12,14,6,47,51,5,6,6,0,13,7,18,58,63
216179,6574,2016,1172,6,5,5,31,25,1,0,3,0,13,7,18,58,63
21872,6574,2016,90,0,1,0,3,5,0,0,0,0,13,7,18,58,63
286297,6574,2016,1951,8,16,4,39,51,6,7,7,1,13,7,18,58,63
337716,6574,2016,509,3,4,2,18,19,1,0,4,0,13,7,18,58,63
5858,6574,2016,1423,5,8,5,26,32,1,0,2,0,13,7,18,58,63
57643,6574,2016,1376,4,10,2,17,29,0,1,3,0,13,7,18,58,63
226025,6574,2016,1048,6,8,3,26,27,1,2,8,0,13,7,18,58,63
119115,6574,2016,3145,9,20,7,33,54,13,3,7,0,13,7,18,58,63
35747,6574,2016,764,4,6,3,16,18,0,0,3,0,13,7,18,58,63
102470,6574,2016,1431,7,12,6,35,37,4,2,5,0,13,7,18,58,63
177843,6574,2016,1738,8,8,5,33,32,5,9,6,0,13,7,18,58,63
198086,6574,2016,1088,8,11,5,37,39,2,0,4,0,13,7,18,58,63
22318,398,2016,1485,9,4,4,32,23,0,0,0,0,21,7,10,74,51
140804,398,2016,848,11,4,1,43,25,0,1,2,0,21,7,10,74,51
19694,398,2016,2123,13,8,6,42,36,1,2,2,0,21,7,10,74,51
222209,398,2016,1845,13,5,3,43,26,0,0,1,0,21,7,10,74,51
240349,398,2016,426,9,6,3,37,28,1,0,4,0,21,7,10,74,51
266302,398,2016,2732,20,9,5,66,45,4,6,8,0,21,7,10,74,51
242965,398,2016,4,1,0,0,6,2,0,0,0,0,21,7,10,74,51
111196,398,2016,2272,16,6,5,56,33,2,2,3,0,21,7,10,74,51
199733,398,2016,1519,9,10,5,34,40,1,1,8,0,21,7,10,74,51
289061,398,2016,484,9,4,1,36,22,2,0,1,0,21,7,10,74,51
126729,398,2016,1007,7,7,5,30,29,0,1,4,0,21,7,10,74,51
61449,398,2016,2493,19,6,6,64,35,3,8,9,0,21,7,10,74,51
128220,398,2016,361,2,4,3,9,13,1,2,0,0,21,7,10,74,51
159372,398,2016,2920,19,10,7,69,48,4,9,5,0,21,7,10,74,51
82243,398,2016,248,3,3,2,14,14,0,0,0,0,21,7,10,74,51
339782,398,2016,43,1,2,0,2,4,0,0,0,0,21,7,10,74,51
47065,398,2016,455,8,5,4,26,20,0,0,0,0,21,7,10,74,51
228604,398,2016,53,1,2,0,8,8,1,0,0,0,21,7,10,74,51
44420,398,2016,2415,15,8,6,42,32,2,1,10,0,21,7,10,74,51
84545,398,2016,2980,19,8,7,62,41,5,1,11,0,21,7,10,74,51
34553,398,2016,90,0,1,0,1,3,0,0,0,0,21,7,10,74,51
105521,398,2016,3123,20,9,7,71,49,23,2,5,0,21,7,10,74,51
25316,150,2016,2782,8,19,8,36,62,13,3,3,0,10,9,19,41,64
177862,150,2016,275,3,3,2,10,12,0,1,2,0,10,9,19,41,64
178187,150,2016,1431,7,14,4,23,42,3,2,2,0,10,9,19,41,64
133089,150,2016,753,4,7,3,17,25,1,0,3,0,10,9,19,41,64
7663,150,2016,1678,8,15,5,30,47,3,4,2,0,10,9,19,41,64
72779,150,2016,805,5,8,4,19,36,1,1,8,0,10,9,19,41,64
113133,150,2016,3103,9,18,9,39,60,1,0,10,0,10,9,19,41,64
127142,150,2016,1156,5,11,4,21,40,2,0,5,0,10,9,19,41,64
351746,150,2016,1289,6,7,5,24,29,2,2,4,0,10,9,19,41,64
188838,150,2016,1330,7,6,3,19,19,1,0,9,0,10,9,19,41,64
234523,150,2016,1498,6,12,4,25,37,3,1,2,0,10,9,19,41,64
186891,150,2016,957,3,9,2,12,24,0,0,2,0,10,9,19,41,64
319745,150,2016,2336,7,15,8,32,48,2,2,8,0,10,9,19,41,64
80293,150,2016,2217,6,14,6,29,53,2,1,4,0,10,9,19,41,64
350219,150,2016,156,1,1,2,7,10,0,0,0,0,10,9,19,41,64
71801,150,2016,90,0,0,1,2,2,0,0,0,0,10,9,19,41,64
200558,150,2016,2143,8,15,9,37,53,1,2,10,0,10,9,19,41,64
319541,150,2016,498,5,0,1,10,4,0,0,0,0,10,9,19,41,64
70767,150,2016,151,1,3,2,6,12,0,0,1,0,10,9,19,41,64
95641,150,2016,1629,9,11,5,30,37,1,1,7,0,10,9,19,41,64
163086,150,2016,1742,6,11,6,20,31,2,3,7,1,10,9,19,41,64
26105,862,2016,2784,11,18,6,41,56,7,9,5,0,12,7,19,43,61
337310,862,2016,14,0,2,0,1,3,0,0,0,0,12,7,19,43,61
16868,862,2016,1671,5,9,6,21,32,1,0,1,0,12,7,19,43,61
21770,862,2016,6,0,0,1,1,1,0,0,0,0,12,7,19,43,61
28020,862,2016,2602,11,13,6,36,41,1,2,5,0,12,7,19,43,61
197743,862,2016,49,0,1,0,1,3,0,0,0,0,12,7,19,43,61
16893,862,2016,554,4,5,3,11,16,0,0,0,0,12,7,19,43,61
51186,862,2016,1588,9,10,2,26,31,0,0,8,0,12,7,19,43,61
85380,862,2016,360,0,4,0,1,9,0,0,0,0,12,7,19,43,61
85605,862,2016,2509,9,15,5,33,47,1,1,7,1,12,7,19,43,61
159337,862,2016,1967,11,16,7,39,49,10,4,0,0,12,7,19,43,61
238981,862,2016,23,2,1,0,4,2,0,0,0,0,12,7,19,43,61
38591,862,2016,1181,3,8,4,17,29,0,0,2,0,12,7,19,43,61
5928,862,2016,1729,8,16,6,33,52,9,2,1,0,12,7,19,43,61
37295,862,2016,1876,8,10,5,24,31,0,0,6,0,12,7,19,43,61
46105,862,2016,2891,11,17,7,41,57,0,0,10,0,12,7,19,43,61
61757,862,2016,499,7,3,2,13,8,1,0,2,0,12,7,19,43,61
324282,862,2016,444,2,3,1,11,11,0,1,3,0,12,7,19,43,61
21891,862,2016,3060,12,15,7,42,52,0,0,1,0,12,7,19,43,61
30853,862,2016,1164,7,14,4,24,43,0,1,1,0,12,7,19,43,61
5970,862,2016,2190,9,13,4,29,41,0,0,8,0,12,7,19,43,61
28936,862,2016,1738,9,13,5,28,41,3,0,6,0,12,7,19,43,61
394346,862,2016,31,1,1,0,4,5,0,0,0,0,12,7,19,43,61
24606,862,2016,1437,4,9,4,18,30,1,0,10,0,12,7,19,43,61
28705,415,2016,90,1,0,0,3,2,0,0,0,0,10,14,14,37,41
122797,415,2016,1226,3,4,8,15,15,5,0,0,0,10,14,14,37,41
170460,415,2016,419,6,4,6,19,15,0,1,1,0,10,14,14,37,41
170481,415,2016,71,0,1,1,1,3,0,0,1,0,10,14,14,37,41
344072,415,2016,1678,4,8,8,16,21,0,0,1,0,10,14,14,37,41
95732,415,2016,2948,8,13,13,33,36,11,3,6,0,10,14,14,37,41
30321,415,2016,2322,6,10,13,27,28,2,5,4,0,10,14,14,37,41
272622,415,2016,2700,8,10,12,32,31,2,2,9,0,10,14,14,37,41
344152,415,2016,561,6,7,3,19,19,1,0,0,0,10,14,14,37,41
290533,415,2016,1841,9,9,11,31,27,1,3,7,1,10,14,14,37,41
36039,415,2016,186,2,5,2,7,13,0,0,2,0,10,14,14,37,41
72578,415,2016,180,0,0,2,0,0,0,0,0,0,10,14,14,37,41
103563,415,2016,476,2,6,2,9,15,0,0,2,0,10,14,14,37,41
36500,415,2016,1804,9,13,13,34,39,7,2,9,0,10,14,14,37,41
170903,415,2016,1862,6,8,8,20,24,0,0,13,0,10,14,14,37,41
220878,415,2016,1678,9,11,7,29,32,1,1,6,0,10,14,14,37,41
236041,415,2016,2154,8,10,8,29,27,0,0,6,0,10,14,14,37,41
474665,415,2016,11,0,1,0,1,2,0,0,0,0,10,14,14,37,41
5431,415,2016,40,1,1,2,5,5,0,0,0,0,10,14,14,37,41
303259,415,2016,87,0,3,2,2,6,0,0,0,0,10,14,14,37,41
357117,415,2016,3240,10,14,12,37,41,0,0,5,0,10,14,14,37,41
148754,415,2016,1782,5,11,12,20,32,0,1,2,1,10,14,14,37,41
170994,415,2016,270,2,1,0,4,5,0,0,0,0,10,14,14,37,41
201737,415,2016,3150,8,13,14,33,36,4,1,2,1,10,14,14,37,41
28947,16,2016,1925,17,5,6,66,34,3,6,5,0,18,10,6,72,40
59027,16,2016,2430,16,5,6,58,29,0,0,2,0,18,10,6,72,40
274461,16,2016,534,5,1,4,23,12,0,1,1,0,18,10,6,72,40
315779,16,2016,1516,16,4,9,66,34,3,6,1,0,18,10,6,72,40
29993,16,2016,272,4,0,2,15,10,0,1,0,0,18,10,6,72,40
338424,16,2016,293,3,2,3,13,12,0,0,1,0,18,10,6,72,40
93922,16,2016,975,8,2,3,25,14,0,2,1,0,18,10,6,72,40
146096,16,2016,55,1,1,0,1,1,0,0,0,0,18,10,6,72,40
265254,16,2016,176,2,0,2,6,2,0,0,0,0,18,10,6,72,40
196792,16,2016,2416,15,5,10,59,29,0,0,2,0,18,10,6,72,40
251295,16,2016,90,0,1,0,1,2,0,0,1,0,18,10,6,72,40
73782,16,2016,1485,5,13,3,26,38,6,2,6,0,18,10,6,72,40
74842,16,2016,763,3,2,6,18,13,1,1,1,0,18,10,6,72,40
58864,16,2016,2783,16,6,10,64,39,31,2,3,0,18,10,6,72,40
124502,16,2016,2475,15,5,9,60,35,0,0,4,0,18,10,6,72,40
25727,16,2016,2036,15,3,7,52,23,5,2,1,0,18,10,6,72,40
44466,16,2016,576,6,4,4,28,18,1,0,0,0,18,10,6,72,40
288230,16,2016,2041,16,6,10,70,40,6,13,7,0,18,10,6,72,40
26,16,2016,630,2,1,4,14,11,0,0,0,0,18,10,6,72,40
35207,16,2016,1188,10,2,5,38,20,7,4,3,0,18,10,6,72,40
111900,16,2016,64,0,0,2,4,4,0,0,0,0,18,10,6,72,40
170986,16,2016,1484,14,5,5,52,28,6,5,0,0,18,10,6,72,40
35208,16,2016,2193,13,5,8,47,28,0,1,3,0,18,10,6,72,40
29559,16795,2016,3420,4,26,8,30,82,0,0,2,0,4,8,26,30,82
189452,16795,2016,1748,3,16,3,19,49,0,0,6,0,4,8,26,30,82
203394,16795,2016,2832,4,24,7,29,77,5,3,9,1,4,8,26,30,82
93759,16795,2016,1310,2,10,4,10,28,0,1,4,0,4,8,26,30,82
170472,16795,2016,1868,4,14,4,22,45,0,2,5,0,4,8,26,30,82
282434,16795,2016,29,0,1,0,1,2,0,0,0,0,4,8,26,30,82
181112,16795,2016,1268,2,16,4,18,48,0,1,6,0,4,8,26,30,82
275028,16795,2016,230,1,1,2,7,4,0,0,1,0,4,8,26,30,82
20346,16795,2016,310,0,5,3,6,20,0,0,1,0,4,8,26,30,82
63723,16795,2016,1841,1,14,6,14,51,1,0,6,0,4,8,26,30,82
284854,16795,2016,40,2,1,0,11,5,0,0,1,0,4,8,26,30,82
128295,16795,2016,1878,3,13,7,26,43,0,3,4,0,4,8,26,30,82
72315,16795,2016,396,1,4,2,5,18,0,1,2,0,4,8,26,30,82
176285,16795,2016,1739,4,15,6,20,50,2,0,4,0,4,8,26,30,82
66413,16795,2016,367,0,4,2,6,16,0,0,3,0,4,8,26,30,82
114340,16795,2016,1209,4,8,5,19,36,0,0,5,0,4,8,26,30,82
73092,16795,2016,937,0,10,2,8,30,0,0,0,0,4,8,26,30,82
294568,16795,2016,316,0,5,4,7,15,0,0,0,0,4,8,26,30,82
204097,16795,2016,102,1,2,0,3,7,0,0,0,0,4,8,26,30,82
216569,16795,2016,1452,2,18,6,19,52,2,1,0,0,4,8,26,30,82
296783,16795,2016,1126,1,18,6,16,58,2,1,6,0,4,8,26,30,82
398808,16795,2016,794,2,8,0,10,21,0,0,3,0,4,8,26,30,82
31173,105,2016,856,4,12,3,17,33,0,0,3,0,7,4,23,28,63
52530,105,2016,1105,6,15,2,21,39,2,0,3,0,7,4,23,28,63
77108,105,2016,2533,7,18,4,25,45,3,4,7,0,7,4,23,28,63
54846,105,2016,2259,6,18,2,19,48,0,0,2,0,7,4,23,28,63
4691,105,2016,1111,4,10,1,9,28,0,0,8,0,7,4,23,28,63
32207,105,2016,2721,6,22,4,23,59,3,4,2,0,7,4,23,28,63
61989,105,2016,2485,6,19,3,24,51,0,0,3,0,7,4,23,28,63
77920,105,2016,1069,2,8,2,12,24,0,0,3,0,7,4,23,28,63
296397,105,2016,1,0,1,0,0,2,0,0,0,0,7,4,23,28,63
1792,105,2016,1361,5,10,1,16,27,0,0,3,0,7,4,23,28,63
19736,105,2016,42,0,4,0,1,8,0,0,0,0,7,4,23,28,63
84993,105,2016,575,1,4,2,6,14,0,0,0,0,7,4,23,28,63
103064,105,2016,379,1,6,0,4,17,1,0,1,0,7,4,23,28,63
55512,105,2016,506,3,5,0,9,13,0,1,2,0,7,4,23,28,63
11765,105,2016,2430,6,19,2,24,49,2,1,7,0,7,4,23,28,63
40456,105,2016,1808,6,21,3,24,56,2,2,6,0,7,4,23,28,63
80672,105,2016,589,2,7,2,8,20,0,0,0,0,7,4,23,28,63
